,Individual_Age,index,Age,Year,Sex,People,no_csum,norm,norm_pop,people_per_hundred,grouped_age,month
53,53,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,7
54,54,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,7
55,55,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,7
56,56,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,7
57,57,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,7
58,58,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,7
59,59,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,7
60,60,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,7
61,61,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,7
62,62,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,7
63,63,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,7
64,64,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,7
65,65,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,7
66,66,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,7
67,67,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,7
68,68,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,7
69,69,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,7
70,70,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,7
71,71,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,7
72,72,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,7
73,73,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,7
74,74,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,7
75,75,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,7
76,76,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,7
77,77,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,7
78,78,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,7
79,79,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,7
80,80,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,7
81,81,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,7
82,82,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,7
83,83,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,7
84,84,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,7
85,85,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,7
86,86,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,7
87,87,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,7
88,88,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,7
89,89,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,7
90,90,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,7
91,91,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,7
92,92,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,7
93,93,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,7
94,94,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,7
0,0,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,8
1,1,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,8
2,2,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,8
3,3,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,8
4,4,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,8
5,5,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,8
6,6,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,8
7,7,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,8
8,8,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,8
9,9,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,8
10,10,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,8
11,11,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,8
12,12,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,8
13,13,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,8
14,14,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,8
15,15,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,8
16,16,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,8
17,17,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,8
18,18,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,8
19,19,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,8
20,20,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,8
21,21,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,8
22,22,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,8
23,23,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,8
24,24,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,8
25,25,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,8
26,26,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,8
27,27,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,8
28,28,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,8
29,29,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,8
30,30,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,8
31,31,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,8
32,32,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,8
33,33,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,8
34,34,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,8
35,35,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,8
36,36,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,8
37,37,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,8
38,38,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,8
39,39,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,8
40,40,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,8
41,41,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,8
42,42,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,8
43,43,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,8
44,44,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,8
45,45,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,8
46,46,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,8
47,47,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,8
48,48,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,8
49,49,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,8
50,50,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,8
51,51,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,8
52,52,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,8
53,53,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,8
54,54,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,8
55,55,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,8
56,56,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,8
57,57,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,8
58,58,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,8
59,59,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,8
60,60,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,8
61,61,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,8
62,62,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,8
63,63,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,8
64,64,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,8
65,65,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,8
66,66,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,8
67,67,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,8
68,68,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,8
69,69,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,8
70,70,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,8
71,71,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,8
72,72,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,8
73,73,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,8
74,74,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,8
75,75,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,8
76,76,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,8
77,77,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,8
78,78,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,8
79,79,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,8
80,80,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,8
81,81,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,8
82,82,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,8
83,83,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,8
84,84,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,8
85,85,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,8
86,86,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,8
87,87,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,8
88,88,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,8
89,89,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,8
90,90,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,8
91,91,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,8
92,92,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,8
93,93,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,8
94,94,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,8
0,0,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,9
1,1,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,9
2,2,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,9
3,3,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,9
4,4,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,9
5,5,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,9
6,6,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,9
7,7,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,9
8,8,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,9
9,9,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,9
10,10,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,9
11,11,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,9
12,12,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,9
13,13,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,9
14,14,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,9
15,15,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,9
16,16,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,9
17,17,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,9
18,18,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,9
19,19,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,9
20,20,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,9
21,21,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,9
22,22,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,9
23,23,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,9
24,24,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,9
25,25,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,9
26,26,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,9
27,27,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,9
28,28,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,9
29,29,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,9
30,30,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,9
31,31,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,9
32,32,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,9
33,33,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,9
34,34,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,9
35,35,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,9
36,36,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,9
37,37,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,9
38,38,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,9
39,39,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,9
40,40,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,9
41,41,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,9
42,42,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,9
43,43,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,9
44,44,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,9
45,45,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,9
46,46,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,9
47,47,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,9
48,48,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,9
49,49,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,9
50,50,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,9
51,51,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,9
52,52,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,9
53,53,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,9
54,54,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,9
55,55,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,9
56,56,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,9
57,57,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,9
58,58,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,9
59,59,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,9
60,60,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,9
61,61,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,9
62,62,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,9
63,63,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,9
64,64,25,60,2000,3,10792360,246440078,0.8756998440878822,0.4669828157181207,4.0,45-60,9
65,65,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,9
66,66,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,9
67,67,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,9
68,68,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,9
69,69,27,65,2000,3,9258407,255698485,0.9085986551587103,0.40060903916514634,3.0,65-90,9
70,70,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,9
71,71,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,9
72,72,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,9
73,73,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,9
74,74,29,70,2000,3,8977000,264675485,0.9404975149715079,0.3884326261078735,3.0,65-90,9
75,75,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,9
76,76,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,9
77,77,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,9
78,78,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,9
79,79,31,75,2000,3,7268299,271943784,0.9663246789325748,0.3144975457176374,3.0,65-90,9
80,80,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,9
81,81,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,9
82,82,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,9
83,83,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,9
84,84,33,80,2000,3,5124536,277068320,0.9845341983120596,0.22173743745843127,2.0,65-90,9
85,85,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,9
86,86,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,9
87,87,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,9
88,88,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,9
89,89,35,85,2000,3,2951513,280019833,0.9950221006650338,0.12771125605230343,1.0,65-90,9
90,90,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,9
91,91,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,9
92,92,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,9
93,93,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,9
94,94,37,90,2000,3,1400884,281420717,1.0,0.06061591299905339,0.0,65-90,9
0,0,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,10
1,1,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,10
2,2,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,10
3,3,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,10
4,4,1,0,2000,3,19046094,19046094,0.06767836498689611,0.8241198963481579,7.0,0-20,10
5,5,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,10
6,6,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,10
7,7,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,10
8,8,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,10
9,9,3,5,2000,3,20621710,39667804,0.14095552176423456,0.8922964208683297,7.0,0-20,10
10,10,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,10
11,11,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,10
12,12,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,10
13,13,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,10
14,14,5,10,2000,3,20585757,60253561,0.21410492319938193,0.8907407432247454,7.0,0-20,10
15,15,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,10
16,16,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,10
17,17,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,10
18,18,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,10
19,19,7,15,2000,3,19930088,80183649,0.2849244712854598,0.8623701036427556,7.0,0-20,10
20,20,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,10
21,21,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,10
22,22,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,10
23,23,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,10
24,24,9,20,2000,3,19055559,99239208,0.35263646919071706,0.824529444616634,7.0,0-20,10
25,25,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,10
26,26,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,10
27,27,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,10
28,28,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,10
29,29,11,25,2000,3,19178000,118417208,0.4207835487818759,0.8298274371724181,7.0,25-40,10
30,30,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,10
31,31,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,10
32,32,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,10
33,33,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,10
34,34,13,30,2000,3,20325175,138742383,0.4930069984861847,0.8794654228976382,7.0,25-40,10
35,35,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,10
36,36,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,10
37,37,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,10
38,38,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,10
39,39,15,35,2000,3,23110829,161853212,0.5751289873943431,1.0,8.0,25-40,10
40,40,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,10
41,41,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,10
42,42,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,10
43,43,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,10
44,44,17,40,2000,3,22808830,184662042,0.656177853459168,0.9869325760663973,8.0,25-40,10
45,45,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,10
46,46,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,10
47,47,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,10
48,48,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,10
49,49,19,45,2000,3,20186259,204848301,0.7279076792345747,0.8734545610631276,7.0,45-60,10
50,50,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,10
51,51,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,10
52,52,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,10
53,53,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,10
54,54,21,50,2000,3,17419067,222267368,0.7898045686522788,0.7537188302505289,6.0,45-60,10
55,55,23,55,2000,3,13380350,235647718,0.8373502864751781,0.5789645191870876,5.0,45-60,10
